Price,symbol,open,high,low,close,volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
date,,,,,,
2023-06-16,NVDA,42.66096115112305,42.69200134277344,43.72100067138672,42.6609992980957,655709000
2023-06-20,NVDA,43.77614974975586,43.80799865722656,43.9900016784668,42.67399978637695,451153000
2023-06-21,NVDA,43.01370620727539,43.04499816894531,43.6150016784668,42.08000183105469,551603000
2023-06-22,NVDA,42.99372100830078,43.025001525878906,43.42599868774414,42.23400115966797,417737000
2023-06-23,NVDA,42.17831039428711,42.20899963378906,42.808998107910156,42.01499938964844,358140000
2023-06-26,NVDA,40.60245895385742,40.63199996948242,42.763999938964844,40.099998474121094,594322000
2023-06-27,NVDA,41.845558166503906,41.875999450683594,41.939998626708984,40.448001861572266,462175000
2023-06-28,NVDA,41.08710861206055,41.117000579833984,41.845001220703125,40.518001556396484,582639000
2023-06-29,NVDA,40.792320251464844,40.821998596191406,41.599998474121094,40.599998474121094,380514000
2023-06-30,NVDA,42.271240234375,42.301998138427734,42.54999923706055,41.500999450683594,501148000
2023-07-03,NVDA,42.38216781616211,42.41299819946289,42.89799880981445,42.20199966430664,198209000
2023-07-05,NVDA,42.2862434387207,42.31700134277344,43.176998138427734,42.084999084472656,323618000
2023-07-06,NVDA,42.072391510009766,42.10300064086914,42.17900085449219,41.34600067138672,303582000
2023-07-07,NVDA,42.47209548950195,42.50299835205078,43.2140007019043,42.18000030517578,355881000
2023-07-10,NVDA,42.14933395385742,42.18000030517578,42.81100082397461,41.64899826049805,353908000
2023-07-11,NVDA,42.37417221069336,42.404998779296875,42.757999420166016,42.06700134277344,298244000
2023-07-12,NVDA,43.87008285522461,43.902000427246094,43.935001373291016,42.777000427246094,481277000
2023-07-13,NVDA,45.94357681274414,45.97700119018555,46.154998779296875,44.492000579833984,478204000
2023-07-14,NVDA,45.435943603515625,45.46900177001953,48.0880012512207,45.060001373291016,772075000
2023-07-17,NVDA,46.42721939086914,46.46099853515625,46.49599838256836,45.262001037597656,510488000
2023-07-18,NVDA,47.459468841552734,47.49399948120117,47.895999908447266,45.73400115966797,569164000
2023-07-19,NVDA,47.04277038574219,47.07699966430664,47.81800079345703,46.742000579833984,427502000
2023-07-20,NVDA,45.486907958984375,45.52000045776367,47.08700180053711,45.0620002746582,537865000
2023-07-21,NVDA,44.27678680419922,44.308998107910156,45.86600112915039,44.099998474121094,963769000
2023-07-24,NVDA,44.57956314086914,44.61199951171875,45.10900115966797,44.040000915527344,382516000
2023-07-25,NVDA,45.645790100097656,45.67900085449219,46.18299865722656,44.92300033569336,348081000
2023-07-26,NVDA,45.4189567565918,45.45199966430664,46.053001403808594,44.630001068115234,364237000
2023-07-27,NVDA,45.86663055419922,45.900001525878906,47.39500045776367,45.75,455976000
2023-07-28,NVDA,46.71601104736328,46.75,47.027000427246094,46.38100051879883,331194000
2023-07-31,NVDA,46.695030212402344,46.729000091552734,47.130001068115234,46.50600051879883,251055000
2023-08-01,NVDA,46.47319030761719,46.50699996948242,46.900001525878906,46.027000427246094,237858000
2023-08-02,NVDA,44.23681640625,44.26900100708008,45.84000015258789,43.387001037597656,530142000
2023-08-03,NVDA,44.482635498046875,44.51499938964844,45.11800003051758,43.79999923706055,324176000
2023-08-04,NVDA,44.647518157958984,44.68000030517578,45.641998291015625,44.393001556396484,362666000
2023-08-07,NVDA,45.383975982666016,45.41699981689453,45.540000915527344,44.5629997253418,322154000
2023-08-08,NVDA,44.63153076171875,44.66400146484375,45.242000579833984,44.055999755859375,353843000
2023-08-09,NVDA,42.5230598449707,42.55400085449219,44.3120002746582,42.13399887084961,586449000
2023-08-10,NVDA,42.35718536376953,42.38800048828125,43.57400131225586,41.834999084472656,492705000
2023-08-11,NVDA,40.82529067993164,40.85499954223633,42.018001556396484,40.638999938964844,533085000
2023-08-14,NVDA,43.72119903564453,43.75299835205078,43.79999923706055,40.31100082397461,690286000
2023-08-15,NVDA,43.908050537109375,43.939998626708984,45.268001556396484,43.709999084472656,676512000
2023-08-16,NVDA,43.45439529418945,43.486000061035156,44.67499923706055,43.40599822998047,527451000
2023-08-17,NVDA,43.31249237060547,43.34400177001953,44.0620002746582,43.000999450683594,452395000
2023-08-18,NVDA,43.267520904541016,43.29899978637695,43.577999114990234,41.65999984741211,583768000
2023-08-21,NVDA,46.932857513427734,46.96699905395508,47.064998626708984,44.22200012207031,692573000
2023-08-22,NVDA,45.634796142578125,45.667999267578125,48.1870002746582,45.33300018310547,755293000
2023-08-23,NVDA,47.081748962402344,47.11600112915039,47.20000076293945,45.20800018310547,779046000
2023-08-24,NVDA,47.12870788574219,47.16299819946289,50.26599884033203,47.159000396728516,1156044000
2023-08-25,NVDA,45.98454284667969,46.018001556396484,47.80500030517578,45.02399826049805,925341000
2023-08-28,NVDA,46.80094909667969,46.834999084472656,46.97999954223633,44.88800048828125,685192000
2023-08-29,NVDA,48.748531341552734,48.784000396728516,49.08100128173828,46.39099884033203,701397000
2023-08-30,NVDA,49.22818374633789,49.263999938964844,49.926998138427734,48.42499923706055,735206000
2023-08-31,NVDA,49.31912612915039,49.35499954223633,49.74399948120117,48.95800018310547,528570000
2023-09-01,NVDA,48.473731994628906,48.50899887084961,49.79999923706055,48.141998291015625,463830000
2023-09-05,NVDA,48.51270294189453,48.54800033569336,48.85100173950195,47.86000061035156,382653000
2023-09-06,NVDA,47.030662536621094,47.06100082397461,48.54899978637695,46.58000183105469,468670000
2023-09-07,NVDA,46.21118927001953,46.24100112915039,46.34400177001953,45.152000427246094,433330000
2023-09-08,NVDA,45.542625427246094,45.571998596191406,46.60599899291992,45.270999908447266,473069000
2023-09-11,NVDA,45.14888381958008,45.178001403808594,46.16299819946289,44.3120002746582,473966000
2023-09-12,NVDA,44.841068267822266,44.869998931884766,45.67300033569336,44.53099822998047,349256000
2023-09-13,NVDA,45.45568084716797,45.48500061035156,45.93000030517578,44.50299835205078,398355000
2023-09-14,NVDA,45.55162048339844,45.58100128173828,45.98699951171875,45.13100051879883,370097000
2023-09-15,NVDA,43.87169647216797,43.900001525878906,45.5989990234375,43.80799865722656,506831000
2023-09-18,NVDA,43.93765640258789,43.965999603271484,44.242000579833984,42.0,500271000
2023-09-19,NVDA,43.491943359375,43.52000045776367,43.965999603271484,43.00199890136719,373064000
2023-09-20,NVDA,42.211769104003906,42.23899841308594,43.90299987792969,42.222999572753906,367108000
2023-09-21,NVDA,40.99055862426758,41.016998291015625,42.099998474121094,40.97999954223633,450736000
2023-09-22,NVDA,41.58317184448242,41.61000061035156,42.1150016784668,41.23099899291992,479236000
2023-09-25,NVDA,42.19477844238281,42.22200012207031,42.5359992980957,41.176998138427734,419091000
2023-09-26,NVDA,41.88398361206055,41.9109992980957,42.81999969482422,41.654998779296875,402282000
2023-09-27,NVDA,42.44062042236328,42.46799850463867,42.87200164794922,41.62900161743164,444935000
2023-09-28,NVDA,43.06121826171875,43.0890007019043,43.44599914550781,42.1150016784668,424663000
2023-09-29,NVDA,43.470951080322266,43.499000549316406,44.14400100708008,43.30699920654297,397830000
2023-10-02,NVDA,44.75312805175781,44.78200149536133,45.17499923706055,43.861000061035156,433298000
2023-10-03,NVDA,43.48894119262695,43.516998291015625,45.130001068115234,43.24599838256836,470850000
2023-10-04,NVDA,44.012611389160156,44.04100036621094,44.143001556396484,43.29199981689453,361821000
2023-10-05,NVDA,44.65919494628906,44.6879997253418,44.900001525878906,43.88800048828125,393483000
2023-10-06,NVDA,45.73249435424805,45.762001037597656,45.78900146484375,44.0260009765625,434436000
2023-10-09,NVDA,45.24380874633789,45.27299880981445,45.60499954223633,44.36800003051758,409675000
2023-10-10,NVDA,45.76847457885742,45.79800033569336,46.25899887084961,45.0880012512207,368582000
2023-10-11,NVDA,46.775821685791016,46.805999755859375,46.85900115966797,46.04999923706055,378137000
2023-10-12,NVDA,46.91473388671875,46.94499969482422,47.60900115966797,46.33000183105469,481325000
2023-10-13,NVDA,45.43168640136719,45.46099853515625,47.11600112915039,45.279998779296875,474115000
2023-10-16,NVDA,46.065284729003906,46.095001220703125,46.224998474121094,44.9119987487793,375099000
2023-10-17,NVDA,43.90966796875,43.9379997253418,44.75400161743164,42.47999954223633,812333000
2023-10-18,NVDA,42.16879653930664,42.19599914550781,43.21900177001953,41.82500076293945,627294000
2023-10-19,NVDA,42.0738639831543,42.10100173950195,43.297000885009766,41.88199996948242,501233000
2023-10-20,NVDA,41.36032485961914,41.387001037597656,42.470001220703125,41.077999114990234,477266000
2023-10-23,NVDA,42.947296142578125,42.974998474121094,43.24800109863281,40.94499969482422,478530000
2023-10-24,NVDA,43.634849548339844,43.66299819946289,43.696998596191406,42.691001892089844,401463000
2023-10-25,NVDA,41.75206756591797,41.77899932861328,43.650001525878906,41.55500030517578,398379000
2023-10-26,NVDA,40.30000305175781,40.32600021362305,42.25600051879883,39.880001068115234,541001000
2023-10-27,NVDA,40.47389221191406,40.5,41.20600128173828,40.01499938964844,416784000
2023-10-30,NVDA,41.13446807861328,41.1609992980957,41.76599884033203,40.48099899291992,388028000
2023-10-31,NVDA,40.75370788574219,40.779998779296875,40.87900161743164,39.22999954223633,517969000
2023-11-01,NVDA,42.297725677490234,42.32500076293945,42.38100051879883,40.86899948120117,437593000
2023-11-02,NVDA,43.47794723510742,43.50600051879883,43.88399887084961,42.89400100708008,409172000
2023-11-03,NVDA,44.97598648071289,45.005001068115234,45.308998107910156,43.722999572753906,424610000
2023-11-06,NVDA,45.72150421142578,45.750999450683594,45.935001373291016,44.89899826049805,400733000
2023-11-07,NVDA,45.925376892089844,45.95500183105469,46.21799850463867,45.15800094604492,343165000
2023-11-08,NVDA,46.543975830078125,46.57400131225586,46.867000579833984,45.96799850463867,346719000
2023-11-09,NVDA,46.91973114013672,46.95000076293945,48.22999954223633,46.75,540496000
2023-11-10,NVDA,48.30384063720703,48.334999084472656,48.47200012207031,47.28300094604492,421245000
2023-11-13,NVDA,48.58864974975586,48.619998931884766,49.11600112915039,48.0989990234375,384136000
2023-11-14,NVDA,49.62398147583008,49.65599822998047,49.83399963378906,49.040000915527344,416954000
2023-11-15,NVDA,48.856483459472656,48.88800048828125,49.959999084472656,48.20000076293945,475497000
2023-11-16,NVDA,49.448097229003906,49.47999954223633,49.525001525878906,48.33000183105469,339756000
2023-11-17,NVDA,49.2662239074707,49.29800033569336,49.71699905395508,49.00699996948242,325205000
2023-11-20,NVDA,50.376502990722656,50.409000396728516,50.54800033569336,49.180999755859375,414120000
2023-11-21,NVDA,49.911800384521484,49.944000244140625,50.516998291015625,49.22200012207031,565747000
2023-11-22,NVDA,48.68458557128906,48.715999603271484,50.334999084472656,47.689998626708984,899420000
2023-11-24,NVDA,47.74520492553711,47.7760009765625,48.92100143432617,47.744998931884766,294645000
2023-11-27,NVDA,48.210899353027344,48.242000579833984,48.529998779296875,47.652000427246094,395662000
2023-11-28,NVDA,47.79016876220703,47.82099914550781,48.323001861572266,47.472999572753906,401491000
2023-11-29,NVDA,48.108970642089844,48.13999938964844,48.762001037597656,47.86000061035156,382005000
2023-11-30,NVDA,46.73984909057617,46.77000045776367,48.11000061035156,46.422000885009766,526247000
2023-12-01,NVDA,46.73484802246094,46.76499938964844,47.20000076293945,46.1870002746582,369317000
2023-12-04,NVDA,45.480655670166016,45.5099983215332,46.07699966430664,45.0099983215332,437543000
2023-12-05,NVDA,46.54007339477539,46.566001892089844,46.599998474121094,45.270999908447266,371718000
2023-12-06,NVDA,45.477657318115234,45.50299835205078,47.387001037597656,45.4119987487793,380590000
2023-12-07,NVDA,46.5700569152832,46.59600067138672,46.62900161743164,45.604000091552734,350823000
2023-12-08,NVDA,47.47954559326172,47.50600051879883,47.74100112915039,46.54999923706055,359224000
2023-12-11,NVDA,46.601036071777344,46.62699890136719,47.53099822998047,45.83000183105469,509728000
2023-12-12,NVDA,47.63046646118164,47.65700149536133,47.66600036621094,46.04600143432617,372387000
2023-12-13,NVDA,48.061222076416016,48.0880012512207,48.59400177001953,47.608001708984375,447792000
2023-12-14,NVDA,48.32307815551758,48.349998474121094,48.66999816894531,47.422000885009766,391232000
2023-12-15,NVDA,48.8627815246582,48.88999938964844,49.40399932861328,48.119998931884766,479948000
2023-12-18,NVDA,50.04911422729492,50.07699966430664,50.43299865722656,49.150001525878906,412587000
2023-12-19,NVDA,49.57637405395508,49.604000091552734,49.70000076293945,48.89500045776367,464444000
2023-12-20,NVDA,48.084205627441406,48.111000061035156,49.999000549316406,48.097999572753906,397894000
2023-12-21,NVDA,48.96271896362305,48.9900016784668,49.095001220703125,48.41899871826172,300425000
2023-12-22,NVDA,48.802818298339844,48.83000183105469,49.382999420166016,48.46699905395508,252507000
2023-12-26,NVDA,49.25156021118164,49.27899932861328,49.599998474121094,48.959999084472656,244200000
2023-12-27,NVDA,49.38948440551758,49.41699981689453,49.68000030517578,49.084999084472656,233648000
2023-12-28,NVDA,49.49442672729492,49.52199935913086,49.88399887084961,49.4119987487793,246587000
2023-12-29,NVDA,49.49442672729492,49.52199935913086,49.99700164794922,48.750999450683594,389293000
2024-01-02,NVDA,48.14117431640625,48.167999267578125,49.29499816894531,47.595001220703125,411254000
2024-01-03,NVDA,47.542510986328125,47.569000244140625,48.183998107910156,47.31999969482422,320896000
2024-01-04,NVDA,47.971275329589844,47.99800109863281,48.5,47.507999420166016,306535000
2024-01-05,NVDA,49.069664001464844,49.09700012207031,49.547000885009766,48.305999755859375,415039000
2024-01-08,NVDA,52.22390365600586,52.25299835205078,52.275001525878906,49.479000091552734,642510000
2024-01-09,NVDA,53.11041259765625,53.13999938964844,54.32500076293945,51.689998626708984,773100000
2024-01-10,NVDA,54.31973648071289,54.349998474121094,54.599998474121094,53.48899841308594,533796000
2024-01-11,NVDA,54.791473388671875,54.821998596191406,55.34600067138672,53.560001373291016,596759000
2024-01-12,NVDA,54.679534912109375,54.709999084472656,54.970001220703125,54.33000183105469,352994000
2024-01-16,NVDA,56.35060501098633,56.38199996948242,56.834999084472656,54.900001525878906,449580000
2024-01-17,NVDA,56.021793365478516,56.053001403808594,56.47100067138672,54.7400016784668,474394000
2024-01-18,NVDA,57.0752067565918,57.106998443603516,57.599998474121094,56.106998443603516,491650000
2024-01-19,NVDA,59.45787048339844,59.49100112915039,59.5,57.224998474121094,543501000
2024-01-22,NVDA,59.62078094482422,59.65399932861328,60.33100128173828,59.06999969482422,452955000
2024-01-23,NVDA,59.839664459228516,59.87300109863281,59.90999984741211,58.584999084472656,294654000
2024-01-24,NVDA,61.32783126831055,61.36199951171875,62.8489990234375,59.9379997253418,560271000
2024-01-25,NVDA,61.58269500732422,61.617000579833984,62.71900177001953,60.849998474121094,482777000
2024-01-26,NVDA,60.99701690673828,61.03099822998047,61.78300094604492,60.573001861572266,390309000
2024-01-29,NVDA,62.43021774291992,62.46500015258789,62.48899841308594,60.90700149536133,348733000
2024-01-30,NVDA,62.739044189453125,62.77399826049805,63.49300003051758,62.2599983215332,410735000
2024-01-31,NVDA,61.49273681640625,61.527000427246094,62.26900100708008,60.70000076293945,453795000
2024-02-01,NVDA,62.99190902709961,63.027000427246094,63.191001892089844,61.650001525878906,369146000
2024-02-02,NVDA,66.12316131591797,66.16000366210938,66.5999984741211,63.689998626708984,476578000
2024-02-05,NVDA,69.29339599609375,69.33200073242188,69.49700164794922,67.20500183105469,680078000
2024-02-06,NVDA,68.18502044677734,68.2229995727539,69.75399780273438,66.30000305175781,683111000
2024-02-07,NVDA,70.0599594116211,70.0989990234375,70.22000122070312,67.5999984741211,495575000
2024-02-08,NVDA,69.60222625732422,69.64099884033203,70.79399871826172,69.45500183105469,414422000
2024-02-09,NVDA,72.09285736083984,72.13300323486328,72.18499755859375,70.21199798583984,436637000
2024-02-12,NVDA,72.20777130126953,72.24800109863281,74.61100006103516,71.25,613710000
2024-02-13,NVDA,72.08785247802734,72.12799835205078,73.44999694824219,69.62000274658203,602580000
2024-02-14,NVDA,73.85885620117188,73.9000015258789,74.23600006103516,71.93800354003906,504917000
2024-02-15,NVDA,72.61753845214844,72.65799713134766,73.9749984741211,72.4000015258789,420122000
2024-02-16,NVDA,72.57256317138672,72.61299896240234,74.4020004272461,72.5009994506836,495327000
2024-02-20,NVDA,69.413330078125,69.4520034790039,71.95600128173828,67.73400115966797,704833000
2024-02-21,NVDA,67.43444061279297,67.47200012207031,68.88800048828125,66.24800109863281,673755000
2024-02-22,NVDA,78.49427795410156,78.53800201416016,78.57499694824219,74.22000122070312,865100000
2024-02-23,NVDA,78.77311706542969,78.81700134277344,82.39399719238281,77.56999969482422,829388000
2024-02-26,NVDA,79.0479736328125,79.09200286865234,80.64600372314453,78.50499725341797,503973000
2024-02-27,NVDA,78.65718078613281,78.70099639892578,79.4800033569336,77.16200256347656,391705000
2024-02-28,NVDA,77.61976623535156,77.66300201416016,78.93299865722656,77.125,393110000
2024-02-29,NVDA,79.06795501708984,79.11199951171875,79.98999786376953,78.3499984741211,507289000
2024-03-01,NVDA,82.2331771850586,82.27899932861328,82.30000305175781,79.43499755859375,479135000
2024-03-04,NVDA,85.18953704833984,85.23699951171875,87.69499969482422,83.71900177001953,615616000
2024-03-05,NVDA,85.92017364501953,85.96399688720703,86.09700012207031,83.41699981689453,520639000
2024-03-06,NVDA,88.65476989746094,88.69999694824219,89.7239990234375,87.02999877929688,582520000
2024-03-07,NVDA,92.62174224853516,92.66899871826172,92.76699829101562,89.60199737548828,608119000
2024-03-08,NVDA,87.48336791992188,87.52799987792969,97.4000015258789,86.50599670410156,1142269000
2024-03-11,NVDA,85.73025512695312,85.77400207519531,88.7969970703125,84.16600036621094,678364000
2024-03-12,NVDA,91.86614227294922,91.91300201416016,91.95999908447266,86.1500015258789,668075000
2024-03-13,NVDA,90.84165954589844,90.88800048828125,91.50399780273438,88.43499755859375,635713000
2024-03-14,NVDA,87.8991470336914,87.94400024414062,90.64600372314453,86.5999984741211,602318000
2024-03-15,NVDA,87.7922134399414,87.83699798583984,89.5459976196289,86.25700378417969,642086000
2024-03-18,NVDA,88.40990447998047,88.45500183105469,92.40499877929688,87.08499908447266,668976000
2024-03-19,NVDA,89.35242462158203,89.39800262451172,90.54399871826172,85.01000213623047,672171000
2024-03-20,NVDA,90.32592010498047,90.37200164794922,90.41000366210938,88.2229995727539,479063000
2024-03-21,NVDA,91.38836669921875,91.43499755859375,92.64800262451172,90.40499877929688,480372000
2024-03-22,NVDA,94.24091339111328,94.28900146484375,94.77799987792969,90.83399963378906,586719000
2024-03-25,NVDA,94.95354461669922,95.00199890136719,96.76599884033203,93.51000213623047,552136000
2024-03-26,NVDA,92.51380157470703,92.56099700927734,96.375,92.50199890136719,513648000
2024-03-27,NVDA,90.20398712158203,90.25,93.23999786376953,89.12300109863281,586067000
2024-03-28,NVDA,90.30992126464844,90.35600280761719,91.30000305175781,89.19300079345703,435212000
2024-04-01,NVDA,90.3169174194336,90.36299896240234,92.2249984741211,89.2040023803711,452441000
2024-04-02,NVDA,89.40638732910156,89.4520034790039,90.09400177001953,87.62000274658203,433064000
2024-04-03,NVDA,88.91863250732422,88.96399688720703,90.3740005493164,88.4000015258789,370067000
2024-04-04,NVDA,85.8611831665039,85.90499877929688,90.63400268554688,85.87999725341797,434965000
2024-04-05,NVDA,87.96312713623047,88.00800323486328,88.48100280761719,85.9260025024414,399678000
2024-04-08,NVDA,87.08856964111328,87.13300323486328,88.83000183105469,86.73200225830078,283220000
2024-04-09,NVDA,85.31046295166016,85.35399627685547,87.63500213623047,83.02200317382812,501700000
2024-04-10,NVDA,86.99462127685547,87.03900146484375,87.4000015258789,83.70899963378906,431929000
2024-04-11,NVDA,90.5698013305664,90.61599731445312,90.73899841308594,86.9260025024414,431637000
2024-04-12,NVDA,88.14102935791016,88.18599700927734,90.17500305175781,87.52999877929688,426805000
2024-04-15,NVDA,85.95714569091797,86.0009994506836,90.61299896240234,85.92900085449219,443077000
2024-04-16,NVDA,87.37041473388672,87.41500091552734,88.11799621582031,86.06400299072266,370453000
2024-04-17,NVDA,83.99214172363281,84.03500366210938,88.7750015258789,83.94999694824219,495400000
2024-04-18,NVDA,84.62781524658203,84.6709976196289,86.19000244140625,82.4020004272461,447260000
2024-04-19,NVDA,76.16114807128906,76.19999694824219,84.3239974975586,75.60600280761719,875198000
2024-04-22,NVDA,79.47745513916016,79.51799774169922,80.072998046875,76.4000015258789,596341000
2024-04-23,NVDA,82.38097381591797,82.4229965209961,82.76899719238281,80.26399993896484,438559000
2024-04-24,NVDA,79.63636779785156,79.677001953125,84.08200073242188,79.18299865722656,512208000
2024-04-25,NVDA,82.58987426757812,82.63200378417969,83.322998046875,78.2229995727539,424641000
2024-04-26,NVDA,87.69027709960938,87.73500061035156,88.33100128173828,83.38700103759766,551011000
2024-04-29,NVDA,87.71224975585938,87.75700378417969,87.99199676513672,85.26599884033203,388971000
2024-04-30,NVDA,86.35795593261719,86.4020004272461,88.81900024414062,86.30000305175781,363709000
2024-05-01,NVDA,82.99864959716797,83.04100036621094,86.0,81.25499725341797,559863000
2024-05-02,NVDA,85.77323913574219,85.81700134277344,86.23699951171875,83.19999694824219,377898000
2024-05-03,NVDA,88.74372100830078,88.78900146484375,89.28099822998047,87.04000091552734,398341000
2024-05-06,NVDA,92.09300994873047,92.13999938964844,92.22000122070312,89.05500030517578,376203000
2024-05-07,NVDA,90.50782012939453,90.55400085449219,91.78099822998047,89.01100158691406,437342000
2024-05-08,NVDA,90.36589050292969,90.41200256347656,91.19400024414062,89.41999816894531,325721000
2024-05-09,NVDA,88.70174407958984,88.74700164794922,91.0719985961914,88.23100280761719,378013000
2024-05-10,NVDA,89.83216857910156,89.87799835205078,91.4010009765625,89.22699737548828,335325000
2024-05-13,NVDA,90.35291290283203,90.39900207519531,90.99800109863281,88.52899932861328,289680000
2024-05-14,NVDA,91.3094253540039,91.35600280761719,91.6510009765625,88.93399810791016,296507000
2024-05-15,NVDA,94.58174896240234,94.62999725341797,94.86199951171875,91.5989990234375,417735000
2024-05-16,NVDA,94.3108901977539,94.35900115966797,95.81900024414062,94.10299682617188,323952000
2024-05-17,NVDA,92.43183898925781,92.47899627685547,94.73999786376953,91.80599975585938,359691000
2024-05-20,NVDA,94.73167419433594,94.77999877929688,95.19999694824219,93.44000244140625,318764000
2024-05-21,NVDA,95.33735656738281,95.38600158691406,95.4000015258789,93.18000030517578,328946000
2024-05-22,NVDA,94.90158081054688,94.94999694824219,96.0199966430664,93.2490005493164,548648000
2024-05-23,NVDA,103.74607849121094,103.79900360107422,106.31999969482422,101.5199966430664,835065000
2024-05-24,NVDA,106.41470336914062,106.46900177001953,106.4749984741211,103.0,429494000
2024-05-28,NVDA,113.8429183959961,113.9010009765625,114.93900299072266,109.88300323486328,652728000
2024-05-29,NVDA,114.76644134521484,114.82499694824219,115.49199676513672,110.9010009765625,557442000
2024-05-30,NVDA,110.44365692138672,110.5,115.81900024414062,109.66300201416016,484553000
2024-05-31,NVDA,109.57709503173828,109.63300323486328,112.71700286865234,106.94000244140625,613263000
2024-06-03,NVDA,114.94134521484375,115.0,115.0,112.00299835205078,438392000
2024-06-04,NVDA,116.37762451171875,116.43699645996094,116.5999984741211,114.04499816894531,403324000
2024-06-05,NVDA,122.3775634765625,122.44000244140625,122.4489974975586,117.46800231933594,528402000
2024-06-06,NVDA,120.9363021850586,120.99800109863281,125.58699798583984,118.31999969482422,664696000
2024-06-07,NVDA,120.82635498046875,120.88800048828125,121.69200134277344,118.02200317382812,412386000
2024-06-10,NVDA,121.72789764404297,121.79000091552734,123.0999984741211,117.01000213623047,313434100
2024-06-11,NVDA,120.85828399658203,120.91000366210938,122.87000274658203,118.73999786376953,222551200
2024-06-12,NVDA,125.14643859863281,125.19999694824219,126.87999725341797,122.56999969482422,299595000
2024-06-13,NVDA,129.55455017089844,129.61000061035156,129.8000030517578,127.16000366210938,260704500
2024-06-14,NVDA,131.82357788085938,131.8800048828125,132.83999633789062,128.32000732421875,309320400
2024-06-17,NVDA,130.92396545410156,130.97999572753906,133.72999572753906,129.5800018310547,288504400
2024-06-18,NVDA,135.52198791503906,135.5800018310547,136.3300018310547,130.69000244140625,294335100
2024-06-20,NVDA,130.7240447998047,130.77999877929688,140.75999450683594,129.52000427246094,517768400
2024-06-21,NVDA,126.51585388183594,126.56999969482422,130.6300048828125,124.30000305175781,649445800
2024-06-24,NVDA,118.05945587158203,118.11000061035156,124.45999908447266,118.04000091552734,476060900
2024-06-25,NVDA,126.03604125976562,126.08999633789062,126.5,119.31999969482422,414192600
2024-06-26,NVDA,126.34591674804688,126.4000015258789,128.1199951171875,122.5999984741211,362975900
2024-06-27,NVDA,123.93695068359375,123.98999786376953,126.41000366210938,122.91999816894531,252571700
2024-06-28,NVDA,123.48714447021484,123.54000091552734,127.70999908447266,122.75,315516700
2024-07-01,NVDA,124.246826171875,124.30000305175781,124.83999633789062,118.83000183105469,284885500
2024-07-02,NVDA,122.61751556396484,122.66999816894531,123.41000366210938,121.02999877929688,218374000
2024-07-03,NVDA,128.22511291503906,128.27999877929688,128.27999877929688,121.36000061035156,215749000
2024-07-05,NVDA,125.77616882324219,125.83000183105469,128.85000610351562,125.68000030517578,214176700
2024-07-08,NVDA,128.1451416015625,128.1999969482422,130.77000427246094,127.04000091552734,237677300
2024-07-09,NVDA,131.3238067626953,131.3800048828125,133.82000732421875,128.64999389648438,285366600
2024-07-10,NVDA,134.852294921875,134.91000366210938,135.10000610351562,132.4199981689453,248978600
2024-07-11,NVDA,127.34549713134766,127.4000015258789,136.14999389648438,127.05000305175781,374782700
2024-07-12,NVDA,129.18472290039062,129.24000549316406,131.9199981689453,127.22000122070312,252680500
2024-07-15,NVDA,128.38507080078125,128.44000244140625,131.38999938964844,127.18000030517578,208326200
2024-07-16,NVDA,126.30593872070312,126.36000061035156,129.0399932861328,124.58000183105469,214769500
2024-07-17,NVDA,117.93951416015625,117.98999786376953,121.8499984741211,116.72000122070312,390086200
2024-07-18,NVDA,121.0381851196289,121.08999633789062,122.4000015258789,116.55999755859375,320979500
2024-07-19,NVDA,117.87955474853516,117.93000030517578,121.5999984741211,117.37000274658203,217223800
2024-07-22,NVDA,123.48714447021484,123.54000091552734,124.06999969482422,119.86000061035156,258068900
2024-07-23,NVDA,122.53754425048828,122.58999633789062,124.69000244140625,122.0999984741211,173911000
2024-07-24,NVDA,114.20112609863281,114.25,119.94999694824219,113.44000244140625,327776900
2024-07-25,NVDA,112.23196411132812,112.27999877929688,116.62999725341797,106.30000305175781,460067000
2024-07-26,NVDA,113.01162719726562,113.05999755859375,116.19999694824219,111.58000183105469,293399100
2024-07-29,NVDA,111.54225158691406,111.58999633789062,116.27999877929688,111.30000305175781,248152100
2024-07-30,NVDA,103.68562316894531,103.7300033569336,111.98999786376953,102.54000091552734,486833300
2024-07-31,NVDA,116.96993255615234,117.0199966430664,118.33999633789062,110.87999725341797,473174200
2024-08-01,NVDA,109.16327667236328,109.20999908447266,120.16000366210938,106.80999755859375,523462300
2024-08-02,NVDA,107.2240982055664,107.2699966430664,108.72000122070312,101.37000274658203,482027500
2024-08-05,NVDA,100.40702056884766,100.44999694824219,103.41000366210938,90.69000244140625,552842400
2024-08-06,NVDA,104.20539093017578,104.25,107.70999908447266,100.55000305175781,409012100
2024-08-07,NVDA,98.86769104003906,98.91000366210938,108.80000305175781,98.69000244140625,411440400
2024-08-08,NVDA,104.92509460449219,104.97000122070312,105.5,97.5199966430664,391910000
2024-08-09,NVDA,104.70518493652344,104.75,106.5999984741211,103.43000030517578,290844200
2024-08-12,NVDA,108.97335815429688,109.0199966430664,111.06999969482422,106.26000213623047,325559900
2024-08-13,NVDA,116.0903091430664,116.13999938964844,116.2300033569336,111.58000183105469,312646700
2024-08-14,NVDA,118.02949523925781,118.08000183105469,118.5999984741211,114.06999969482422,339246400
